AccidentIndex,Accident Date,Day_of_Week,Junction_Control,Junction_Detail,Accident_Severity,Latitude,Light_Conditions,Local_Authority_(District),Longitude,Number_of_Casualties,Number_of_Vehicles,Police_Force,Road_Surface_Conditions,Road_Type,Speed_limit,Time,Urban_or_Rural_Area,Vehicle_Type
91c32e63-16e5-44e0-9451-40eb695fe17d,2021-08-13,4,2,3,1,55.769208,2,Northumberland,-2.002674,1,1,Northumbria,1,2,30,2024-12-10T19:00:00.000+01:00,1,2
65262701-e052-48d6-88fe-7e2e1c04de27,2021-12-11,5,3,6,1,52.599591,2,Peterborough,-0.256804,1,2,Cambridgeshire,2,5,70,2024-12-10T08:10:00.000+01:00,1,2
201001PY20029,2022-01-15,5,1,2,1,51.379856,2,Bromley,-0.014844,1,2,Metropolitan Police,1,2,30,2024-12-10T11:00:00.000+01:00,1,2
20094100F4132,2021-02-13,5,2,6,1,51.772856,2,St. Albans,-0.309138,1,1,Hertfordshire,4,2,40,2024-12-10T15:13:00.000+01:00,0,2
20093102C0826,2021-04-16,4,2,4,1,52.947176,2,Nottingham,-1.183354,1,2,Nottinghamshire,2,2,30,2024-12-10T12:30:00.000+01:00,1,2
201001BS70187,2022-03-31,3,1,4,1,51.480289,2,Kensington and Chelsea,-0.185758,1,2,Metropolitan Police,1,2,30,2024-12-10T15:00:00.000+01:00,1,2
201001EO40502,2022-09-02,4,2,3,1,51.544582,2,Islington,-0.089168,3,2,Metropolitan Police,1,2,30,2024-12-10T08:30:00.000+01:00,1,2
200905CC30206,2021-01-02,5,1,3,1,53.488818,1,Knowsley,-2.886932,1,2,Merseyside,1,2,30,2024-12-10T19:05:00.000+01:00,1,3
20103102C3067,2022-10-31,7,3,6,1,52.900787,2,Nottingham,-1.196269,4,2,Nottinghamshire,2,2,60,2024-12-10T16:40:00.000+01:00,1,1
aa89f70c-3903-4726-be1f-a72a9b0c7cfb,2021-12-17,4,3,6,1,51.235152,0,Test Valley,-1.582291,1,5,Hampshire,2,2,60,2024-12-10T16:46:00.000+01:00,0,2
8c341994-e238-4d6b-857a-421560489110,2021-11-04,3,3,6,1,51.315818,2,Swale,0.700099,1,2,Kent,1,5,70,2024-12-10T13:31:00.000+01:00,0,2
201001PL60708,2022-10-21,4,3,6,2,51.427922,1,Lewisham,-0.038799,1,2,Metropolitan Police,2,2,30,2024-12-10T06:35:00.000+01:00,1,3
201001RG40340,2022-06-10,4,2,3,1,51.49139,2,Greenwich,0.051798,1,1,Metropolitan Police,1,2,30,2024-12-10T08:55:00.000+01:00,1,2
7da2f374-f4b0-4ca1-ad76-4106e7bdcf74,2022-08-25,3,2,4,1,51.063148,2,Mid Sussex,-0.03813,1,2,Sussex,2,2,60,2024-12-10T12:04:00.000+01:00,0,2
54c8c066-7f71-4b91-92c0-7d9d4674057c,2022-09-18,6,2,3,2,51.232939,2,Sedgemoor,-2.993558,1,2,Avon and Somerset,2,2,30,2024-12-10T07:58:00.000+01:00,1,2
5cde442d-51ee-443e-9276-8bc32626c1f4,2021-07-13,1,2,4,1,52.543583,2,South Norfolk,1.460208,1,2,Norfolk,1,2,60,2024-12-10T17:15:00.000+01:00,0,2
abb99868-a872-40af-b130-0e30448aa58f,2022-01-09,6,3,6,1,53.728626,2,Selby,-1.123724,1,4,North Yorkshire,4,2,40,2024-12-10T09:00:00.000+01:00,0,2
c939fe89-1806-4d58-920c-1c3ff286a45c,2022-07-03,6,2,6,1,53.100355,2,Cheshire East,-2.443697,1,2,Cheshire,1,2,30,2024-12-10T13:30:00.000+01:00,1,4
200901JC30109,2021-03-25,3,2,3,1,51.565493,2,Waltham Forest,-0.037646,1,2,Metropolitan Police,2,2,30,2024-12-10T13:30:00.000+01:00,1,2
d48cb8e2-b7c3-4034-8b8e-63b2e4335821,2021-12-01,2,2,6,1,50.823426,2,Brighton and Hove,-0.128563,1,1,Sussex,1,2,30,2024-12-10T09:15:00.000+01:00,1,2
201006B029355,2022-03-18,4,1,2,1,53.458752,2,Manchester,-2.25826,2,2,Greater Manchester,1,2,30,2024-12-10T13:35:00.000+01:00,1,4
201054EV42910,2022-11-18,4,2,6,1,51.028651,2,Wiltshire,-2.190195,1,1,Wiltshire,2,2,50,2024-12-10T10:28:00.000+01:00,0,2
2092c601-cfe4-4d28-b8c3-20f5288e4184,2021-12-04,5,3,6,1,56.010468,2,Fife,-3.403511,1,6,Fife,1,5,70,2024-12-10T13:25:00.000+01:00,1,2
d65691a8-5516-4e8e-8a89-04b913f14336,2021-06-16,2,1,2,1,51.635009,2,"Rhondda, Cynon, Taff",-3.448389,2,2,South Wales,1,2,30,2024-12-10T08:10:00.000+01:00,1,2
200945SU44582,2021-10-09,5,2,4,1,51.361321,2,Surrey Heath,-0.684301,2,4,Surrey,1,5,60,2024-12-10T13:20:00.000+01:00,0,2
d90532f1-4369-4565-a935-48303d9e1354,2022-08-21,6,1,3,1,50.723683,2,Isle of Wight,-1.155037,1,2,Hampshire,2,2,30,2024-12-10T11:50:00.000+01:00,1,2
200943S145099,2021-09-20,7,3,6,1,52.176216,0,Milton Keynes,-0.689639,1,1,Thames Valley,1,2,60,2024-12-10T20:37:00.000+01:00,0,2
200905FF31125,2021-02-27,5,3,6,1,53.353977,2,Liverpool,-2.899756,1,1,Merseyside,1,2,30,2024-12-10T17:00:00.000+01:00,1,2
c1f59041-5626-4292-9bc1-0ca0d44eb7d4,2022-07-27,2,2,3,1,51.276959,2,Sedgemoor,-2.933145,2,2,Avon and Somerset,1,2,60,2024-12-10T18:55:00.000+01:00,0,2
201001PY20604,2022-10-15,5,1,1,1,51.401852,2,Bromley,0.05512,1,2,Metropolitan Police,1,4,30,2024-12-10T07:57:00.000+01:00,1,2
200942I136005,2021-05-01,5,2,6,1,51.935929,2,Braintree,0.628941,1,1,Essex,1,5,30,2024-12-10T12:00:00.000+01:00,1,2
23cd5d08-fa89-401b-b58c-f45405346c40,2022-11-02,2,3,6,1,52.805862,2,Stafford,-2.063458,2,2,Staffordshire,1,2,60,2024-12-10T10:00:00.000+01:00,0,2
201001FH10573,2022-11-02,2,2,3,1,51.470724,2,Hammersmith and Fulham,-0.201112,1,2,Metropolitan Police,1,2,30,2024-12-10T08:15:00.000+01:00,1,2
cb23a872-819b-490d-a178-8bdbd9b3abcf,2022-01-15,5,3,6,1,52.349962,1,Huntingdonshire,-0.177224,1,1,Cambridgeshire,2,2,30,2024-12-10T17:20:00.000+01:00,1,2
b343a84e-fe04-493f-b083-b5ed2dc9869b,2021-08-24,1,3,6,1,53.037356,1,Wrexham,-2.981293,1,1,North Wales,2,2,30,2024-12-10T00:37:00.000+01:00,1,2
201001GD10693,2022-10-21,4,2,3,1,51.556261,1,Hackney,-0.055643,1,1,Metropolitan Police,1,2,30,2024-12-10T18:30:00.000+01:00,1,2
200901JI40409,2021-05-24,7,3,6,1,51.556301,2,Redbridge,0.098574,2,2,Metropolitan Police,1,2,30,2024-12-10T18:30:00.000+01:00,1,2
200901MM70539,2021-07-06,1,2,3,1,51.461925,1,Southwark,-0.077363,1,2,Metropolitan Police,1,2,30,2024-12-10T21:45:00.000+01:00,1,4
200904EB09017,2021-03-15,7,1,3,2,53.702515,1,Blackburn with Darwen,-2.467578,1,2,Lancashire,1,2,30,2024-12-10T21:45:00.000+01:00,1,2
8e7b90f6-394b-43f9-a1fc-f007e4b9d02a,2022-04-13,2,2,3,2,53.730559,0,Calderdale,-1.843235,3,2,West Yorkshire,1,2,40,2024-12-10T23:15:00.000+01:00,0,2
201032C251510,2022-08-28,6,2,3,1,53.195267,2,East Lindsey,-0.112366,1,2,Lincolnshire,1,2,60,2024-12-10T11:25:00.000+01:00,0,2
201020S046280,2022-11-09,2,2,3,1,52.471607,1,Birmingham,-1.919734,1,1,West Midlands,2,3,30,2024-12-10T03:35:00.000+01:00,1,2
4542fff5-094d-4894-b8e1-0018f0ee30b8,2021-07-19,7,3,6,1,51.36836,2,Canterbury,1.176083,1,1,Kent,1,2,30,2024-12-10T15:40:00.000+01:00,1,2
4fa6efdf-581b-4b79-9af1-54c9b5ff59fb,2022-01-13,3,2,6,1,51.811073,2,Forest of Dean,-2.60296,1,2,Gloucestershire,3,2,60,2024-12-10T12:40:00.000+01:00,0,3
200901RG40136,2021-01-06,2,2,3,1,51.487619,1,Greenwich,0.071939,1,1,Metropolitan Police,4,2,30,2024-12-10T07:06:00.000+01:00,1,3
cb8b9efd-9c1a-4600-9c65-d45f07d02b4f,2021-03-20,5,2,6,1,51.044961,2,Wealden,0.21933,1,1,Sussex,1,2,30,2024-12-10T11:40:00.000+01:00,0,2
200905FF31835,2021-04-06,1,2,2,1,53.397553,2,Liverpool,-2.937522,1,2,Merseyside,2,2,30,2024-12-10T17:31:00.000+01:00,1,1
201034NC18500,2022-05-08,6,2,1,1,52.477108,1,Corby,-0.710902,2,2,Northamptonshire,2,4,30,2024-12-10T23:00:00.000+01:00,0,1
2009170M22679,2021-11-13,5,2,3,1,54.559017,1,Middlesbrough,-1.200653,1,2,Cleveland,2,2,30,2024-12-10T17:34:00.000+01:00,1,2
201001JI40622,2022-09-27,1,2,3,1,51.57282,2,Redbridge,0.054453,1,1,Metropolitan Police,1,2,30,2024-12-10T16:30:00.000+01:00,1,4
200963BC14809,2021-09-01,2,3,6,1,52.318668,2,Ceredigion,-4.129264,2,2,Dyfed-Powys,2,2,60,2024-12-10T18:40:00.000+01:00,0,2
201045MO54315,2022-09-16,4,3,6,1,51.311251,1,Mole Valley,-0.326451,1,1,Surrey,1,5,70,2024-12-10T06:28:00.000+01:00,0,2
200906K021924,2021-10-03,6,2,6,1,53.602113,2,Bolton,-2.490194,1,2,Greater Manchester,2,2,60,2024-12-10T13:30:00.000+01:00,0,2
cb0f7853-8018-4db6-9b6e-96d95c1a05c4,2021-10-16,5,2,3,1,51.358913,2,Thanet,1.418812,1,2,Kent,1,2,30,2024-12-10T08:30:00.000+01:00,1,2
92aed45f-6967-4e10-895f-378be3214448,2022-08-13,5,1,1,1,53.709113,2,Wakefield,-1.33154,2,2,West Yorkshire,2,4,30,2024-12-10T10:14:00.000+01:00,0,2
201005BB04379,2022-07-20,2,3,6,1,53.484131,2,Sefton,-3.023523,1,1,Merseyside,2,2,30,2024-12-10T16:30:00.000+01:00,1,2
8312d64d-c91c-454d-9548-718ba19a8252,2022-09-18,6,2,5,1,51.371592,2,Canterbury,1.132907,1,1,Kent,1,3,30,2024-12-10T15:15:00.000+01:00,1,2
22ce500c-bbb5-4ffd-b2b8-196ad341690e,2021-01-10,6,2,6,2,53.25816,1,Ellesmere Port and Neston,-2.910486,1,1,Cheshire,2,2,30,2024-12-10T23:40:00.000+01:00,1,4
200901QA19007,2021-12-18,5,3,6,1,51.606245,2,Harrow,-0.348118,1,2,Metropolitan Police,4,2,30,2024-12-10T16:00:00.000+01:00,1,2
2010400B01542,2022-05-25,2,2,3,1,52.148569,2,Bedford,-0.476473,1,2,Bedfordshire,1,2,30,2024-12-10T20:15:00.000+01:00,1,2
20103102B0161,2022-01-19,2,2,1,1,53.30966,2,Bassetlaw,-1.124373,2,2,Nottinghamshire,1,4,30,2024-12-10T12:40:00.000+01:00,1,1
97c18ee8-b6f7-4c90-8c74-9673976d82bb,2021-01-12,1,2,3,1,51.266925,2,Maidstone,0.529491,1,2,Kent,2,2,30,2024-12-10T15:30:00.000+01:00,1,2
201014A103810,2022-07-03,6,1,2,2,53.516593,2,Doncaster,-1.100958,1,2,South Yorkshire,1,5,30,2024-12-10T12:35:00.000+01:00,1,2
200901GD76821,2021-01-16,5,3,6,1,51.540694,2,Hackney,-0.038857,1,1,Metropolitan Police,1,2,30,2024-12-10T12:55:00.000+01:00,1,2
200905CC02138,2021-10-09,5,2,3,1,53.411563,1,Knowsley,-2.855386,1,1,Merseyside,2,2,30,2024-12-10T19:15:00.000+01:00,1,2
201001QA10088,2022-03-23,2,3,6,1,51.621823,1,Harrow,-0.356076,1,1,Metropolitan Police,1,2,30,2024-12-10T02:24:00.000+01:00,0,2
93c1d264-87b4-40c9-9ae4-49a6b767516d,2021-09-01,2,2,3,1,51.461967,1,South Gloucestershire,-2.499745,1,2,Avon and Somerset,2,2,30,2024-12-10T21:40:00.000+01:00,1,2
201001KG70133,2022-04-23,5,2,2,1,51.539916,2,Barking and Dagenham,0.168773,2,2,Metropolitan Police,1,2,30,2024-12-10T08:30:00.000+01:00,1,3
346cb2da-78b4-4bb0-b858-6e4550cbfd06,2021-01-28,3,3,6,1,55.911759,2,"Edinburgh, City of",-3.283951,2,2,Lothian and Borders,2,5,70,2024-12-10T08:42:00.000+01:00,1,2
201011ND13980,2022-06-09,3,1,3,1,54.783552,2,County Durham,-1.585274,1,1,Durham,2,5,40,2024-12-10T17:08:00.000+01:00,1,2
201011NE10030,2022-04-23,5,2,3,1,54.720265,2,County Durham,-1.407538,1,2,Durham,1,2,30,2024-12-10T18:30:00.000+01:00,0,2
94a33ef6-56da-4379-a1a3-12897419f5c1,2021-05-19,2,2,1,2,51.84895,2,Tewkesbury,-2.139482,1,2,Gloucestershire,2,2,50,2024-12-10T20:07:00.000+01:00,0,2
201001ZD30267,2022-03-23,2,2,3,1,51.391458,2,Croydon,-0.118411,2,1,Metropolitan Police,2,2,30,2024-12-10T18:10:00.000+01:00,1,2
200943R006059,2021-05-01,5,2,2,1,51.522062,2,Slough,-0.633547,1,2,Thames Valley,1,2,30,2024-12-10T20:09:00.000+01:00,1,1
200920F116701,2021-06-30,2,2,1,1,52.48605,2,Birmingham,-1.88245,1,2,West Midlands,1,4,30,2024-12-10T09:55:00.000+01:00,1,1
201001VK30072,2022-03-07,7,2,1,1,51.362875,2,Kingston upon Thames,-0.30805,1,2,Metropolitan Police,1,4,30,2024-12-10T09:00:00.000+01:00,1,2
973e591f-4835-4ef1-86c3-c10d1179221e,2022-04-04,7,2,4,2,53.799746,2,Leeds,-1.526871,1,2,West Yorkshire,1,2,40,2024-12-10T15:30:00.000+01:00,1,2
a411f916-41ea-4b35-bf55-9449c3679090,2022-08-27,5,2,6,1,53.185185,0,Cheshire East,-2.37304,1,3,Cheshire,1,5,70,2024-12-10T21:18:00.000+01:00,0,2
20103102D1226,2022-06-08,2,2,4,1,52.917982,2,Broxtowe,-1.241016,1,2,Nottinghamshire,1,2,30,2024-12-10T09:23:00.000+01:00,1,2
201001XH30385,2022-06-17,4,3,6,1,51.548962,2,Hillingdon,-0.399954,1,1,Metropolitan Police,1,2,30,2024-12-10T13:52:00.000+01:00,1,2
20094100T4037,2021-07-17,5,2,6,1,51.795248,2,Dacorum,-0.412423,1,2,Hertfordshire,2,5,70,2024-12-10T11:25:00.000+01:00,0,2
62a148eb-c1f2-4206-9c0e-13a01a4feb5d,2021-01-21,3,2,3,1,57.648417,2,Moray,-3.317028,1,1,Grampian,1,3,30,2024-12-10T15:30:00.000+01:00,1,2
200906X016802,2021-06-12,5,2,6,1,53.500221,2,Oldham,-2.127053,1,1,Greater Manchester,1,5,30,2024-12-10T08:07:00.000+01:00,0,2
201045RE50188,2022-04-08,4,3,6,1,51.238569,1,Reigate and Banstead,-0.203737,1,1,Surrey,1,3,30,2024-12-10T00:45:00.000+01:00,1,4
2858e317-571a-4d90-8b4d-a1bc9d7b150b,2022-10-30,6,2,1,1,52.752991,2,King's Lynn and West Norfolk,0.444916,1,2,Norfolk,1,4,30,2024-12-10T11:45:00.000+01:00,1,2
201014K225310,2022-08-29,7,1,5,2,53.419588,1,Sheffield,-1.455565,1,2,South Yorkshire,1,2,30,2024-12-10T20:15:00.000+01:00,1,5
20104100A0181,2022-03-20,6,2,6,2,51.785468,2,East Hertfordshire,-0.087704,1,1,Hertfordshire,2,2,30,2024-12-10T18:25:00.000+01:00,0,2
201006P037742,2022-10-19,2,2,3,1,53.620379,2,Rochdale,-2.14359,1,2,Greater Manchester,2,2,30,2024-12-10T08:30:00.000+01:00,1,2
68e2b00b-f367-465f-a2e2-1fff065e2011,2021-10-13,2,3,6,2,52.523387,2,Huntingdonshire,-0.170199,1,1,Cambridgeshire,2,2,60,2024-12-10T07:47:00.000+01:00,0,2
201006P028441,2022-02-22,1,1,2,1,53.541855,2,Rochdale,-2.23447,4,2,Greater Manchester,1,5,30,2024-12-10T08:55:00.000+01:00,1,1
200922D905295,2021-09-23,3,2,5,2,52.394581,2,Wyre Forest,-2.21056,2,2,West Mercia,1,5,70,2024-12-10T13:00:00.000+01:00,0,4
201006A032338,2022-06-03,4,2,3,2,53.486695,2,Manchester,-2.218944,1,2,Greater Manchester,1,2,30,2024-12-10T19:15:00.000+01:00,1,2
200901BS70436,2021-08-07,5,2,3,1,51.492829,2,Kensington and Chelsea,-0.17676,1,1,Metropolitan Police,1,2,30,2024-12-10T15:15:00.000+01:00,1,2
472ef17e-1f1d-40a0-a929-2359d13463b7,2022-08-12,4,3,6,1,53.816687,2,Leeds,-1.514984,2,3,West Yorkshire,1,2,30,2024-12-10T17:35:00.000+01:00,1,2
2009160A01990,2021-05-24,7,3,6,1,53.580308,2,North East Lincolnshire,-0.123348,2,1,Humberside,1,5,70,2024-12-10T14:36:00.000+01:00,0,3
ecc95b71-25e2-4720-a454-848b40bc10a6,2022-07-29,4,3,6,1,53.814608,2,Leeds,-1.534753,1,2,West Yorkshire,1,2,30,2024-12-10T16:29:00.000+01:00,1,2
201054EG43710,2022-12-05,7,2,1,1,51.266691,2,Wiltshire,-2.180425,1,2,Wiltshire,2,2,30,2024-12-10T11:30:00.000+01:00,0,2
200922G904506,2021-08-15,6,2,3,2,52.559166,2,Shropshire,-2.395882,1,2,West Mercia,1,2,60,2024-12-10T10:40:00.000+01:00,0,2
650802ea-334b-4cb8-b26c-c61b93dbc33b,2021-12-01,2,3,6,2,53.746062,0,Leeds,-1.567961,1,1,West Yorkshire,4,5,60,2024-12-10T07:10:00.000+01:00,0,2
201001LX50383,2022-05-14,5,2,1,1,51.427768,2,Lambeth,-0.100376,2,3,Metropolitan Police,1,2,30,2024-12-10T18:53:00.000+01:00,1,4
bbfb558e-96a4-4bab-8676-47fd3850e252,2022-09-18,6,3,6,1,51.03584,2,Ashford,0.699475,2,1,Kent,1,2,60,2024-12-10T09:30:00.000+01:00,0,2
5d8f27a5-825e-44a1-9336-9ac5b65a9d4b,2021-10-26,1,2,4,1,52.516133,2,Nuneaton and Bedworth,-1.51543,1,1,Warwickshire,1,2,30,2024-12-10T09:40:00.000+01:00,1,1
145a6b65-3fe5-477c-86cc-21a68ffa9fb9,2022-05-05,3,2,4,1,54.959558,2,Northumberland,-1.829429,1,2,Northumbria,1,2,60,2024-12-10T13:40:00.000+01:00,0,2
201030B000035,2022-02-09,2,3,6,1,53.326559,0,Derbyshire Dales,-1.648783,1,1,Derbyshire,2,2,30,2024-12-10T02:40:00.000+01:00,0,1
8655d699-f3d2-4f0e-8952-59b6dd54abc8,2022-06-20,7,3,6,1,52.644169,2,Lichfield,-1.754628,1,2,Staffordshire,1,2,60,2024-12-10T08:18:00.000+01:00,0,2
444ab522-704c-494b-9ceb-6ba82ca77320,2021-01-24,6,2,6,1,50.982684,2,Mid Sussex,-0.094098,1,1,Sussex,4,2,60,2024-12-10T08:10:00.000+01:00,1,2
200945GU38350,2021-05-04,1,2,5,1,51.258686,2,Guildford,-0.544918,1,2,Surrey,1,2,30,2024-12-10T15:39:00.000+01:00,1,2
201032C295310,2022-10-01,5,3,6,1,53.147512,2,East Lindsey,0.098037,1,1,Lincolnshire,2,5,30,2024-12-10T09:13:00.000+01:00,0,2
201022E002797,2022-06-02,3,2,3,1,52.05959,2,"Herefordshire, County of",-2.714967,1,2,West Mercia,1,2,30,2024-12-10T17:10:00.000+01:00,1,2
200997QB07301,2021-01-28,3,1,5,1,55.793822,1,South Lanarkshire,-4.092001,1,3,Strathclyde,1,2,30,2024-12-10T20:00:00.000+01:00,1,4
2009559C04515,2021-11-03,2,2,6,1,50.723107,1,Bournemouth,-1.903492,1,2,Dorset,2,2,30,2024-12-10T19:50:00.000+01:00,1,2
2d45c252-1286-4eba-b347-412a17cbc44d,2022-07-29,4,2,2,1,53.803367,2,Bradford,-1.787086,3,2,West Yorkshire,1,2,30,2024-12-10T17:00:00.000+01:00,1,2
200950GA2A004,2021-04-13,1,2,4,1,50.424828,2,Cornwall,-4.824176,1,2,Devon and Cornwall,2,5,70,2024-12-10T15:00:00.000+01:00,0,2
20104100K0025,2022-01-18,1,2,6,1,51.709019,2,Broxbourne,-0.081377,1,1,Hertfordshire,1,2,30,2024-12-10T12:43:00.000+01:00,1,2
6b9b9a22-898d-4622-a335-81f113bde2a6,2022-03-12,5,2,3,1,52.624952,2,South Staffordshire,-2.183448,1,1,Staffordshire,2,5,30,2024-12-10T10:20:00.000+01:00,1,2
201001HT20677,2022-09-22,3,1,2,1,51.521541,2,Tower Hamlets,-0.033626,1,1,Metropolitan Police,1,2,30,2024-12-10T09:21:00.000+01:00,1,2
201001CW12401,2022-11-02,2,2,3,1,51.527487,1,Westminster,-0.196569,1,2,Metropolitan Police,1,2,30,2024-12-10T17:34:00.000+01:00,1,1
200945WO41024,2021-07-07,2,2,2,1,51.315176,2,Woking,-0.605408,1,2,Surrey,2,2,30,2024-12-10T11:20:00.000+01:00,1,4
200943W028049,2021-04-06,1,3,6,1,51.460525,2,West Berkshire,-1.154744,1,2,Thames Valley,1,5,70,2024-12-10T10:57:00.000+01:00,0,2
3e81fa5c-3fb6-4d7e-acfd-e51c873fa848,2022-02-14,7,3,6,2,54.263537,0,Ryedale,-0.887031,2,3,North Yorkshire,1,2,60,2024-12-10T22:22:00.000+01:00,0,4
2010170H11210,2022-08-04,3,2,3,1,54.663225,2,Hartlepool,-1.235817,1,2,Cleveland,1,2,30,2024-12-10T09:45:00.000+01:00,1,2
200901XH30271,2021-04-20,1,2,1,1,51.510271,2,Hillingdon,-0.418027,1,2,Metropolitan Police,1,2,30,2024-12-10T11:30:00.000+01:00,1,2
201050EL2J015,2022-10-15,5,2,6,1,50.419769,1,Plymouth,-4.157528,1,2,Devon and Cornwall,1,2,30,2024-12-10T20:07:00.000+01:00,1,1
6365f75d-f16d-45d7-9d99-e2758a85d94f,2021-07-31,5,2,4,1,54.888513,2,Gateshead,-1.558941,1,2,Northumbria,1,1,60,2024-12-10T12:00:00.000+01:00,0,2
201005DD03411,2022-05-24,1,2,3,1,53.456239,2,St. Helens,-2.718782,1,1,Merseyside,1,2,30,2024-12-10T08:45:00.000+01:00,1,2
200943P230059,2021-05-26,2,3,6,1,52.08211,2,Cherwell,-1.322551,1,3,Thames Valley,1,5,70,2024-12-10T11:26:00.000+01:00,0,2
20093102D1718,2021-07-24,5,1,3,1,52.931169,2,Rushcliffe,-1.107632,1,2,Nottinghamshire,1,5,40,2024-12-10T14:39:00.000+01:00,1,2
200937G028446,2021-12-17,4,3,6,1,52.074787,2,Suffolk Coastal,1.255212,1,2,Suffolk,4,2,60,2024-12-10T08:10:00.000+01:00,0,2
2009160B04710,2021-11-18,3,3,6,1,53.569424,2,North Lincolnshire,-0.633368,2,2,Humberside,2,5,40,2024-12-10T10:27:00.000+01:00,1,2
201005AA06091,2022-10-22,5,2,4,1,53.420894,2,Wirral,-3.079488,2,2,Merseyside,1,1,40,2024-12-10T12:34:00.000+01:00,0,2
201001QA10411,2022-10-15,5,2,3,1,51.582936,1,Brent,-0.315188,1,2,Metropolitan Police,1,2,30,2024-12-10T20:15:00.000+01:00,1,2
200901XH30029,2021-01-22,4,3,6,1,51.511524,1,Hillingdon,-0.4445,1,2,Metropolitan Police,2,2,30,2024-12-10T18:47:00.000+01:00,1,2
200963CP13209,2021-06-01,1,2,3,1,51.79892,2,Pembrokeshire,-4.801922,1,2,Dyfed-Powys,1,2,60,2024-12-10T15:40:00.000+01:00,0,4
201022E001845,2022-04-08,4,2,3,1,52.305513,2,"Herefordshire, County of",-2.740042,1,2,West Mercia,1,2,60,2024-12-10T09:50:00.000+01:00,0,2
200905EE32959,2021-03-10,2,2,3,1,53.441624,2,Liverpool,-2.979292,1,2,Merseyside,1,5,30,2024-12-10T09:30:00.000+01:00,1,2
200937G027125,2021-05-08,5,2,3,1,52.051751,2,Ipswich,1.166587,2,2,Suffolk,1,2,30,2024-12-10T12:45:00.000+01:00,1,2
201005AA03450,2022-05-25,2,3,6,1,53.373,2,Wirral,-3.135696,1,1,Merseyside,1,2,30,2024-12-10T16:30:00.000+01:00,0,2
014d5195-03fb-4c13-899a-c1da0da1c6e7,2021-11-03,2,3,6,1,51.412028,2,North Somerset,-2.743643,1,1,Avon and Somerset,2,2,30,2024-12-10T07:58:00.000+01:00,1,1
03a44414-32af-46e9-80e6-2500d4e528bc,2021-02-11,3,3,6,1,56.036017,2,Fife,-3.500261,2,2,Fife,1,2,30,2024-12-10T13:45:00.000+01:00,0,2
f348aa96-ac63-4dff-b60f-48f179c44389,2022-11-02,2,2,3,1,51.6171,2,Swansea,-3.979106,1,2,South Wales,2,5,30,2024-12-10T08:10:00.000+01:00,1,2
7fb37d4b-8b90-4de9-aac2-668b5c86f80e,2021-03-17,2,2,3,1,50.928529,2,New Forest,-1.788664,1,2,Hampshire,1,2,30,2024-12-10T12:50:00.000+01:00,0,3
0b6f51ab-f799-4538-b693-85ba2af1c1a6,2022-04-12,1,2,5,1,51.338978,2,Thanet,1.417615,1,2,Kent,1,2,30,2024-12-10T14:15:00.000+01:00,1,2
e8f337dc-2ee7-494d-84cb-1a0b1d0b2e41,2021-05-15,5,2,2,1,53.649044,2,Kirklees,-1.790133,1,4,West Yorkshire,2,2,30,2024-12-10T14:20:00.000+01:00,1,2
1585fd97-742e-4888-bf89-036f86f908f2,2022-08-19,4,3,6,2,50.82234,0,Wealden,0.196686,1,2,Sussex,1,2,60,2024-12-10T04:08:00.000+01:00,0,2
2ccc3b92-7ee5-414b-a07b-e2924606c6c7,2021-03-04,3,2,3,1,50.802896,2,Gosport,-1.140695,1,2,Hampshire,2,2,30,2024-12-10T07:28:00.000+01:00,1,2
200943R135049,2021-04-21,2,2,3,1,51.443452,2,Bracknell Forest,-0.753025,3,2,Thames Valley,1,2,60,2024-12-10T17:08:00.000+01:00,0,2
200901PY20792,2021-11-12,4,3,6,1,51.412278,1,Bromley,-0.066073,1,1,Metropolitan Police,2,2,30,2024-12-10T22:10:00.000+01:00,1,2
2009400D01562,2021-06-05,5,2,3,1,51.923479,2,Central Bedfordshire,-0.650766,1,2,Bedfordshire,2,2,30,2024-12-10T07:45:00.000+01:00,1,2
201020M010712,2022-02-22,1,2,1,1,52.407234,2,Coventry,-1.487812,1,2,West Midlands,1,5,30,2024-12-10T14:15:00.000+01:00,1,2
200901WW50683,2021-09-18,5,2,2,1,51.457478,2,Wandsworth,-0.222937,1,1,Metropolitan Police,1,2,30,2024-12-10T07:20:00.000+01:00,1,2
ffa157f6-bb29-43bd-aed6-a151575b40d0,2021-05-30,6,2,3,3,51.358939,2,Medway,0.611126,3,3,Kent,1,2,30,2024-12-10T12:00:00.000+01:00,1,2
a25c89e3-4667-4b91-af05-2bd5fcf69afd,2021-12-11,5,3,6,1,51.662514,2,"Rhondda, Cynon, Taff",-3.449266,1,2,South Wales,1,2,30,2024-12-10T12:20:00.000+01:00,0,2
25572754-461f-4c82-9f21-da43b3cf016c,2021-04-08,3,3,6,2,55.931301,2,"Edinburgh, City of",-3.279795,1,1,Lothian and Borders,2,2,30,2024-12-10T10:50:00.000+01:00,1,2
86be3d01-96a3-4c81-b16d-2506a6c3e658,2021-11-10,2,3,6,1,54.31043,2,South Lakeland,-2.756488,1,2,Cumbria,1,2,40,2024-12-10T08:50:00.000+01:00,1,2
200930A000345,2021-07-13,1,2,1,1,53.100372,2,Bolsover,-1.345645,2,2,Derbyshire,2,2,30,2024-12-10T17:00:00.000+01:00,1,4
